news_id	news_title	release_time
310592	艺术设计学院召开关心下一代工作委员会成立大会	2019/4/18 08:30:56
310593	材料学院举办“青春之我”文化传承活动弘扬五四精神	2019/4/18 13:45:54
310594	林学院一站到底爱国主义知识竞赛决赛结束	2019/4/18 13:49:09
310639	2019年春季运动会暨学生体育文化节开幕（图）	2019/4/19 10:08:11
310643	运动会｜各单位风采展示精彩纷呈（图）	2019/4/19 10:23:29
310654	运动会｜直击：教职工跑射联项、传球接力	2019/4/19 11:37:23
310655	运动会｜直击：女子立定跳远	2019/4/19 11:58:12
310656	运动会｜直击：教工集体项目袋鼠跳、心心相印	2019/4/19 12:03:04
310658	运动会｜直击：留学生风采、100米预赛	2019/4/19 13:13:49
310664	运动会｜直击：引体向上、仰卧起坐、男子100m决赛	2019/4/19 15:07:06
310666	运动会｜直击：两人三足、旋风跑	2019/4/19 15:15:51
310673	运动会｜直击：男子跳高、三级跳	2019/4/19 16:55:22
310675	无患子产业国家创新联盟成立大会召开	2019/4/19 16:19:09
310677	学校召开2019年全面从严治党工作会	2019/4/19 17:43:06
310683	运动会｜精彩剪影（含动图）	2019/4/19 18:14:39
310687	运动会︱直击：男女子50米、一穿到底	2019/4/20 10:12:41
310689	运动会︱直击：8字绳、200米	2019/4/20 12:51:37
310691	运动会︱直击：拔河、1500米	2019/4/20 13:26:50
310692	运动会︱直击：女子跳高、4×100米	2019/4/20 13:42:52
310694	运动会︱精彩瞬间（含动图）	2019/4/20 14:24:55
310695	运动会︱直击：滚雪球、种树苗、5000米	2019/4/20 14:59:15
310696	运动会︱直击：女子3000米、男子1000米、女子800米决赛	2019/4/20 15:16:51
310698	运动会︱直击：铅球、8×400米、拔河决赛	2019/4/20 16:49:21
310699	2019年春季运动会闭幕	2019/4/20 18:09:36
310701	运动会︱精彩花絮（图）	2019/4/20 18:16:51
310728	我校定点扶贫工作会议召开	2019/4/22 09:30:45
310754	材料学院深入宿舍加强研究生日常管理	2019/4/22 09:54:06
310755	马克思主义学院组织思政课教师赴河北开展实践研修	2019/4/22 10:06:04
310756	人文学院召开关心下一代工作委员会成立大会	2019/4/22 09:43:11
310758	经管学院与延庆临河村开展党支部共建活动	2019/4/18 16:19:47
310781	第二期“国际组织人才新绿计划”训练营举办	2019/4/22 11:46:30
310796	“工科名师讲坛”介绍人工智能技术	2019/4/22 16:12:03
310798	北京高校青年教师教学基本功比赛北林选拔赛举行	2019/4/16 17:27:33
310808	学校与各二级单位签订2019年意识形态工作责任书	2019/4/22 16:49:19
310960	学生艺术团举办“林影逐梦”服装走秀专场	2019/4/23 09:05:57
310961	经管学院开展五四主题团日实践活动	2019/4/22 16:54:33
310962	2019年中国杜鹃花主题花园设计大赛评比结果揭晓	2019/4/22 11:05:15
310994	草坪国家创新联盟成立大会召开	2019/4/23 15:40:01
311000	我校一流专业建设点申报工作启动	2019/4/23 14:10:17
311002	林学院科研团队项目获首届发明创业成果奖一等奖	2019/4/23 15:07:15
311003	我校组织侨联和各民主党派等参加朗诵音乐会	2019/4/23 16:30:01
311022	林学院与惠民县人民政府签订产学研合作框架协议	2019/4/23 19:27:39
311049	艺术学院召开2019年“五四双优”评选答辩会	2019/4/23 16:49:33
311050	经管学院举办纪念新中国建立70周年快闪活动	2019/4/23 16:46:58
311051	生物学院举办第二期职业能力提升训练营	2019/4/23 15:11:55
311052	林学院举办团支部书记述职测评活动	2019/4/23 13:42:27
311053	信息学院举办2019职业生涯规划大赛	2019/4/23 15:04:04
311057	国家林草局木本香料工程技术研究中心建设研讨会在我校召开	2019/4/22 11:09:35
311059	水保院二级理论中心组开展全面从严治党专题学习	2019/4/22 13:51:21
311072	江西省林业系统44位优秀青年后备干部来校培训	2019/4/24 13:56:13
311077	我校与中国林业集团交流校企人才培养合作	2019/4/22 10:10:24
311079	理学院开展电子专业产教融合实践调研	2019/4/24 14:21:38
311083	贵州省贸促会党组书记一行来校开展合作交流	2019/4/24 14:54:38
311089	科右前旗政协系统干部高级研修班在我校开班	2019/4/24 15:14:23
311095	学校多个扶贫工作团队赴科右前旗开展精准帮扶	2019/4/24 15:54:25
311154	2019年新任研究生导师培训大会召开	2019/4/25 09:53:22
311156	林学院组织开展“青春心向党 建功新时代”五四主题团日活动	2019/4/25 09:21:03
311157	经管学院用“学习强国”平台开展爱国主义教育	2019/4/25 08:40:26
311158	工学院多维度开展学生安全教育工作实现全覆盖	2019/4/25 08:38:23
311159	《联合国防治荒漠化公约》联络员讲述中国履约故事	2019/4/24 17:20:31
311161	经管学院师生党支部开展“翻转党课”共建学习	2019/4/23 08:55:01
311163	材料学院党委理论学习中心组扩大学习新高考改革	2019/4/25 08:41:55
311164	人文学院与保护区学院两教工党支部召开“双一流”共建研讨会	2019/4/24 15:01:32
311166	艺术设计学院召开集体理论学习会	2019/4/23 11:18:28
311199	后勤服务总公司部署2019年安全工作	2019/4/25 14:47:28
311203	“锦绣山河 林绘丹青”我校首届校园文化节开幕	2019/4/16 19:23:01
311204	我校特邀单霁翔作北林文化大讲堂首场报告	2019/4/16 19:30:07
311206	北京林业大学“锦绣山河 林绘丹青”首届校园文化节活动	2019/4/25 17:03:31
311207	“秉林韵风华，创时代新章”——北林首届文创大赛	2019/4/25 17:04:35
311208	庆祝新中国成立70周年短视频征集展示活动	2019/4/25 17:06:50
311209	北京林业大学校园道路名称征集活动	2019/4/25 17:10:33
311210	校歌征集活动	2019/4/25 17:11:54
311240	江西省林业局副局长罗勤一行来校交流座谈	2019/4/26 09:29:43
311271	美国科学院院士来校交流并获聘我校荣誉教授	2019/4/25 13:47:40
311275	园林学院美术旅游党支部开展师德师风教育专题学习会	2019/4/26 16:43:13
311276	保护区学院召开支部书记会部署深化党支部质量建设年工作	2019/4/26 16:46:03
311278	材料学院贴近学生实际开展访谈式交流活动	2019/4/25 10:46:40
311279	经管学院课堂临时党支部举行师生座谈会	2019/4/25 17:00:25
311280	宣传部党支部和总务处党支部开展共建学习活动	2019/4/26 16:50:55
311283	创新发展中心召开大数据平台建设专家论证会	2019/4/26 16:59:20
311295	林木分子设计育种高精尖创新中心接受中期评估	2019/4/26 22:38:16
311329	我校第七届教代会暨第十五届工代会第五次会议召开	2019/4/28 08:45:38
311345	3393名2018级新生参加军事理论课学习	2019/4/28 09:08:46
311412	理学院成立关工委启动“读懂中国”活动	2019/4/28 10:37:52
311414	离退休工作处组织老同志春游	2019/4/28 09:25:41
311415	校关工委召开秘书处工作会	2019/4/28 09:23:26
311417	学校召开2019年北京世园会志愿者 出征动员座谈会	2019/4/28 09:12:13
311419	经管学院举办安全主题月活动贯彻安全教育	2019/4/28 09:00:15
311420	第十二届研究生风采大赛落幕	2019/4/28 08:58:09
311424	材料学院研木工第三党支部开展爱国主义教育主题活动	2019/4/28 09:06:02
311425	财经办学生事务中心联合党支部成立	2019/4/28 09:36:15
311429	生物学院院直党支部为小汤山苗圃再添新绿	2019/4/28 10:18:36
311432	经管学院课堂临时党支部举行师生座谈会	2019/4/28 10:40:47
311435	工学院与理学院联合开展学术交流	2019/4/28 11:14:43
311479	第28届“老年乐”运动会举办	2019/4/28 09:18:56
311480	基层团组织考核评议暨五四红旗团委评选结束	2019/4/28 10:31:01
311521	我校联合北京市海淀区共同助力科右前旗脱贫攻坚	2019/4/29 10:04:41
311548	陶诗艺：奋斗青春，绽放生命	2019/4/29 08:51:51
311549	刘康桥：绽放青春筑梦前旗	2019/4/29 08:57:39
311552	叶元兴：大自然的守护者	2019/4/29 09:09:43
311553	黄娟：丹心一片谱华章，满腔热情绎青春	2019/4/29 08:43:14
311554	高广磊：我的绿色梦想	2019/4/28 17:18:40
311555	张曜：一份耕耘一份收获，全面发展砥砺前行	2019/4/28 17:10:55
311560	孙彦军：北林青春二三事	2019/4/28 15:54:32
311561	张泽宇：入于耳，藏于心，行之以身	2019/4/28 15:21:46
311563	李媛：在志愿服务的路上发光发热	2019/4/28 14:51:54
311564	李昂：牢记教师使命 践行教师职责	2019/4/28 14:43:32
311567	杨哲：从新出发,向心而行——一个“青椒”的成长故事	2019/4/28 14:14:10
311569	邓妍：“人生自有江湖，唯有奋斗翘楚”	2019/4/28 14:01:23
311570	郭源：林研岁月，红绿相映	2019/4/28 13:56:02
311571	杨巍巍：美桐大道	2019/4/28 11:19:00
311572	孙佳欢：一名学生党员的求索之旅	2019/4/28 11:06:12
311573	毛顺：从军报国，青春无悔	2019/4/28 10:55:00
311576	王远：身为世范，为人师表	2019/4/26 11:01:30
311577	王猛猛：从教学到学习都应该感到幸福	2019/4/26 10:53:40
311578	白跑跑：[身边雷锋] 永远激荡的奉献激情 ———— 记一位班长，一位榜样	2019/4/26 10:41:08
311581	马健：最美逆行救人于水火，退伍不褪色永保军人本色	2019/4/26 10:01:20
311582	丁哲远：如果注定有人要赢，为什么不能是我？	2019/4/26 09:57:34
311585	全力奔跑，让历史追赶自己	2019/4/26 09:27:52
311594	北京高校青年教师教学基本功比赛全国获奖选手巡讲活动在我校举行	2019/4/29 11:32:46
311599	理学院开展军训动员大会暨安全教育专题培训会	2019/4/28 10:35:51
311600	水保学院举办“雷锋精神伴我行”优秀团日活动评选	2019/4/28 10:23:53
311601	微格教学助力参赛教师备战北京市“青教赛”	2019/4/28 16:00:43
311613	全力奔跑，让历史追赶自己	2019/4/26 09:27:52
311616	博观而约取，厚积而薄发	2019/4/26 10:20:28
311622	我与银杏的故事	2019/4/28 08:53:22
311627	相遇北林，邂逅银杏	2019/4/28 08:48:34
311628	我与北林的青春故事	2019/4/29 15:18:01
311630	北林受邀加入“全球挑战大学联盟” 成为中国大陆唯一成员单位	2019/4/29 15:23:55
311633	学之研，心之研	2019/4/28 16:22:30
311636	我与她的故事	2019/4/28 16:36:36
311639	山水树人—长于北林	2019/4/28 16:56:08
311642	前程之前，勿忘还念	2019/4/28 16:51:21
311645	北林引我一路成长	2019/4/29 08:58:54
311648	馈赠	2019/4/29 09:00:27
311668	林木抗逆材料选育与利用国家创新联盟成立	2019/4/29 17:03:38
311681	我校召开2019年学生军训工作协调会	2019/4/29 22:34:35
311682	2019年学生军训团开展应急救护培训	2019/4/29 22:53:50
311688	我校教师在北京高校思政课教学基本功比赛获一二等奖	2019/4/29 15:00:32
311692	校党委理论学习中心组(扩大)会学习习近平总书记在学校思政理论课教师座谈会上重要讲话精神	2019/4/30 09:50:28
311714	北林大师生热议习近平总书记在“纪念五四运动100周年大会”上的重要讲话	2019/4/30 14:08:08
311720	我校师生积极观看纪念五四运动100周年大会直播（图）	2019/4/30 14:19:49
311768	工学院学生干部基础技能培训会夯实团建工作基础	2019/4/29 14:48:19
311769	信息学院召开2019届本科生就业说明会	2019/4/29 14:51:24
311770	“青年大学习”团学骨干专题培训班开班	2019/4/29 14:43:09
311771	生物学院党员教育培训开启“纪念五四”新篇章	2019/4/29 14:30:55
311772	人文学院开展“青春心向党 建功新时代”主题团课	2019/4/29 14:27:11
311773	经济管理学院开展“十大优秀志愿者”评优表彰活动	2019/4/29 16:36:51
311774	“面向未来，职在眼前”林学院第九届模拟求职大赛举办	2019/4/29 16:57:33
311775	材料学院开展“青春心向党”党校实践活动汇报展示	2019/4/30 14:23:17
311777	水保学院与两所兄弟院校学院开展交流	2019/4/30 14:29:51
311800	我校博士生研究成果聚焦新型纸基摩擦纳米发电机应用于能量收集与自供能人机交互	2019/4/30 17:36:05
311805	纪念五四运动100周年“青春心向党，建功新时代”座谈会召开	2019/4/30 20:07:02
